v1,State,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,numberofvotes,_merge,votePercent,electvotes,roundedElec
2008,South Carolina,SC,45,57,48,US President,"McKinney, Cynthia",green,FALSE,4461,1920969,20171015,NA,9,matched (3),.0023222654,.020900389,0
1976,South Carolina,SC,45,57,48,US President,,,TRUE,681,802583,20171015,NA,9,matched (3),.00084851036,.0076365932,0
1980,South Carolina,SC,45,57,48,US President,"Clark, Edward """"Ed""""",libertarian,FALSE,4807,888258,20171015,NA,9,matched (3),.0054117162,.048705444,0
2004,South Carolina,SC,45,57,48,US President,"Peroutka, Michael",constitution party,FALSE,5317,1617700,20171015,NA,9,matched (3),.0032867652,.029580887,0
2000,South Carolina,SC,45,57,48,US President,"Nader, Ralph",united citizens,FALSE,20279,1383902,20171015,NA,9,matched (3),.014653495,.13188145,0
2008,South Carolina,SC,45,57,48,US President,"Baldwin, Charles """"Chuck""""",constitution party,FALSE,6827,1920969,20171015,NA,9,matched (3),.0035539356,.031985421,0
2016,South Carolina,SC,45,57,48,US President,"Clinton, Hillary",democrat,FALSE,855373,2103027,20171015,NA,9,matched (3),.4067342,3.6606078,4
1976,South Carolina,SC,45,57,48,US President,"Maddox, Lester",american independent party,FALSE,1950,802583,20171015,NA,9,matched (3),.0024296553,.021866897,0
2004,South Carolina,SC,45,57,48,US President,"Kerry, John",democrat,FALSE,661669,1617700,20171015,NA,9,matched (3),.40901837,3.6811652,4
1984,South Carolina,SC,45,57,48,US President,"Reagan, Ronald",republican,FALSE,615539,968529,20171015,NA,9,matched (3),.63554007,5.7198606,6
2016,South Carolina,SC,45,57,48,US President,"Trump, Donald J.",republican,FALSE,1155389,2103027,20171015,NA,9,matched (3),.54939336,4.94454,5
2016,South Carolina,SC,45,57,48,US President,"McMullin, Evan",independence,FALSE,21016,2103027,20171015,NA,9,matched (3),.0099932142,.089938924,0
2016,South Carolina,SC,45,57,48,US President,"Skewes, Peter",american,FALSE,3246,2103027,20171015,NA,9,matched (3),.0015434894,.013891404,0
2012,South Carolina,SC,45,57,48,US President,"Johnson, Gary",libertarian,FALSE,16321,1964118,20171015,NA,9,matched (3),.0083095822,.074786238,0
1988,South Carolina,SC,45,57,48,US President,"Paul, Ronald """"Ron""""",libertarian,FALSE,4935,986009,20171015,NA,9,matched (3),.0050050253,.045045227,0
1996,South Carolina,SC,45,57,48,US President,"Phillips, Howard",u.s. taxpayers party,FALSE,2043,1150182,20171015,NA,9,matched (3),.0017762406,.015986165,0
2016,South Carolina,SC,45,57,48,US President,"Johnson, Gary",libertarian,FALSE,49204,2103027,20171015,NA,9,matched (3),.023396751,.21057075,0
1976,South Carolina,SC,45,57,48,US President,"Carter, Jimmy",democrat,FALSE,450807,802583,20171015,NA,9,matched (3),.56169516,5.0552564,5
2008,South Carolina,SC,45,57,48,US President,"Nader, Ralph",independent,FALSE,5053,1920969,20171015,NA,9,matched (3),.0026304433,.023673989,0
1992,South Carolina,SC,45,57,48,US President,"Perot, Ross",independent,FALSE,119257,1228912,20171015,NA,9,matched (3),.097042747,.87338471,1
1996,South Carolina,SC,45,57,48,US President,"Perot, Ross",reform party,FALSE,27464,1150182,20171015,NA,9,matched (3),.02387796,.21490164,0
1992,South Carolina,SC,45,57,48,US President,"Fulani, Lenora",united citizens,FALSE,1235,1228912,20171015,NA,9,matched (3),.001004954,.0090445857,0
2004,South Carolina,SC,45,57,48,US President,"Nader, Ralph",independence,FALSE,5520,1617700,20171015,NA,9,matched (3),.0034122521,.030710269,0
1996,South Carolina,SC,45,57,48,US President,"Browne, Harry",libertarian,FALSE,4271,1150182,20171015,NA,9,matched (3),.0037133254,.033419929,0
2012,South Carolina,SC,45,57,48,US President,"Romney, Mitt",republican,FALSE,1071645,1964118,20171015,NA,9,matched (3),.54561132,4.910502,5
1984,South Carolina,SC,45,57,48,US President,"Bergland, David",libertarian,FALSE,4359,968529,20171015,NA,9,matched (3),.0045006396,.040505756,0
2004,South Carolina,SC,45,57,48,US President,"Brown, Walt",united citizens,FALSE,2124,1617700,20171015,NA,9,matched (3),.0013129752,.011816776,0
1980,South Carolina,SC,45,57,48,US President,"Rarick, John",american independent party,FALSE,2086,888258,20171015,NA,9,matched (3),.0023484167,.021135751,0
1980,South Carolina,SC,45,57,48,US President,"Carter, Jimmy",democrat,FALSE,428220,888258,20171015,NA,9,matched (3),.48208967,4.3388071,4
1996,South Carolina,SC,45,57,48,US President,"Clinton, Bill",democrat,FALSE,506152,1150182,20171015,NA,9,matched (3),.44006252,3.9605627,4
2016,South Carolina,SC,45,57,48,US President,"Stein, Jill",green,FALSE,13034,2103027,20171015,NA,9,matched (3),.0061977329,.055779595,0
2008,South Carolina,SC,45,57,48,US President,"Obama, Barack H.",democrat,FALSE,862449,1920969,20171015,NA,9,matched (3),.44896561,4.0406904,4
1976,South Carolina,SC,45,57,48,US President,"Ford, Gerald",republican,FALSE,346149,802583,20171015,NA,9,matched (3),.4312937,3.8816433,4
1980,South Carolina,SC,45,57,48,US President,"Anderson, John B.",independent,FALSE,13868,888258,20171015,NA,9,matched (3),.015612581,.14051323,0
2012,South Carolina,SC,45,57,48,US President,"Stein, Jill",green,FALSE,5446,1964118,20171015,NA,9,matched (3),.0027727459,.024954714,0
2012,South Carolina,SC,45,57,48,US President,"Obama, Barack H.",democrat,FALSE,865941,1964118,20171015,NA,9,matched (3),.44088033,3.9679229,4
1992,South Carolina,SC,45,57,48,US President,"Clinton, Bill",democrat,FALSE,525514,1228912,20171015,NA,9,matched (3),.42762542,3.8486288,4
1988,South Carolina,SC,45,57,48,US President,"Dukakis, Michael",democrat,FALSE,370554,986009,20171015,NA,9,matched (3),.37581199,3.382308,3
2000,South Carolina,SC,45,57,48,US President,"Hagelin, John",natural law,FALSE,943,1383902,20171015,NA,9,matched (3),.00068140664,.00613266,0
1992,South Carolina,SC,45,57,48,US President,"Marrou, Andre",libertarian,FALSE,2719,1228912,20171015,NA,9,matched (3),.0022125263,.019912736,0
1976,South Carolina,SC,45,57,48,US President,"Anderson, Thomas J.",american,FALSE,2996,802583,20171015,NA,9,matched (3),.0037329472,.033596523,0
2004,South Carolina,SC,45,57,48,US President,"Bush, George W.",republican,FALSE,937974,1617700,20171015,NA,9,matched (3),.5798195,5.2183757,5
2008,South Carolina,SC,45,57,48,US President,"McCain, John",republican,FALSE,1034896,1920969,20171015,NA,9,matched (3),.53873646,4.848628,5
2000,South Carolina,SC,45,57,48,US President,"Buchanan, Patrick """"Pat""""",reform party,FALSE,3309,1383902,20171015,NA,9,matched (3),.0023910652,.021519586,0
2000,South Carolina,SC,45,57,48,US President,,constitution party,FALSE,1682,1383902,20171015,NA,9,matched (3),.001215404,.010938636,0
1996,South Carolina,SC,45,57,48,US President,"Dole, Robert",republican,FALSE,573339,1150182,20171015,NA,9,matched (3),.49847677,4.4862909,4
1980,South Carolina,SC,45,57,48,US President,"Reagan, Ronald",republican,FALSE,439277,888258,20171015,NA,9,matched (3),.49453762,4.4508386,4
2012,South Carolina,SC,45,57,48,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,4765,1964118,20171015,NA,9,matched (3),.0024260252,.021834226,0
2004,South Carolina,SC,45,57,48,US President,"Badnarik, Michael",libertarian,FALSE,3608,1617700,20171015,NA,9,matched (3),.0022303271,.020072944,0
1984,South Carolina,SC,45,57,48,US President,"Dennis, Delmar",american,FALSE,3490,968529,20171015,NA,9,matched (3),.0036034028,.032430626,0
2016,South Carolina,SC,45,57,48,US President,"Castle, Darrell L.",constitution party,FALSE,5765,2103027,20171015,NA,9,matched (3),.0027412868,.024671581,0
1984,South Carolina,SC,45,57,48,US President,"Mondale, Walter",democrat,FALSE,344459,968529,20171015,NA,9,matched (3),.35565171,3.2008653,3
1984,South Carolina,SC,45,57,48,US President,"Serrette, Dennis",alliance,FALSE,682,968529,20171015,NA,9,matched (3),.00070416066,.0063374462,0
1996,South Carolina,SC,45,57,48,US President,"Perot, Ross",patriot party,FALSE,36913,1150182,20171015,NA,9,matched (3),.032093182,.28883862,0
2004,South Carolina,SC,45,57,48,US President,"Cobb, David",green,FALSE,1488,1617700,20171015,NA,9,matched (3),.00091982447,.0082784202,0
2008,South Carolina,SC,45,57,48,US President,"Barr, Bob",libertarian,FALSE,7283,1920969,20171015,NA,9,matched (3),.0037913157,.034121841,0
1992,South Carolina,SC,45,57,48,US President,"Phillips, Howard",american,FALSE,2680,1228912,20171015,NA,9,matched (3),.0021807908,.019627117,0
2000,South Carolina,SC,45,57,48,US President,"Browne, Harry",libertarian,FALSE,4760,1383902,20171015,NA,9,matched (3),.0034395498,.030955948,0
2000,South Carolina,SC,45,57,48,US President,"Bush, George W.",republican,FALSE,786892,1383902,20171015,NA,9,matched (3),.56860387,5.117435,5
2000,South Carolina,SC,45,57,48,US President,"Gore, Al",democrat,FALSE,566037,1383902,20171015,NA,9,matched (3),.40901524,3.6811371,4
1984,South Dakota,SD,46,45,37,US President,"Mondale, Walter",democrat,FALSE,116113,317867,20171015,NA,3,matched (3),.36528799,1.0958639,1
2000,South Dakota,SD,46,45,37,US President,"Buchanan, Patrick """"Pat""""",reform party,FALSE,3322,316269,20171015,NA,3,matched (3),.010503717,.03151115,0
2000,South Dakota,SD,46,45,37,US President,"Gore, Al",democrat,FALSE,118804,316269,20171015,NA,3,matched (3),.37564224,1.1269267,1
1996,South Dakota,SD,46,45,37,US President,"Browne, Harry",libertarian,FALSE,1472,323826,20171015,NA,3,matched (3),.0045456509,.013636952,0
1996,South Dakota,SD,46,45,37,US President,"Dole, Robert",republican,FALSE,150543,323826,20171015,NA,3,matched (3),.46488854,1.3946656,1
2004,South Dakota,SD,46,45,37,US President,"Badnarik, Michael",libertarian,FALSE,964,388215,20171015,NA,3,matched (3),.00248316,.0074494798,0
2016,South Dakota,SD,46,45,37,US President,"Trump, Donald J.",republican,FALSE,227721,370093,20171015,NA,3,matched (3),.61530751,1.8459225,2
1992,South Dakota,SD,46,45,37,US President,"Marrou, Andre",libertarian,FALSE,814,336254,20171015,NA,3,matched (3),.0024207891,.0072623673,0
2016,South Dakota,SD,46,45,37,US President,"Johnson, Gary",libertarian,FALSE,20850,370093,20171015,NA,3,matched (3),.056337193,.16901158,0
2004,South Dakota,SD,46,45,37,US President,"Kerry, John",democrat,FALSE,149244,388215,20171015,NA,3,matched (3),.38443646,1.1533093,1
2012,South Dakota,SD,46,45,37,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2371,363815,20171015,NA,3,matched (3),.0065170485,.019551145,0
1976,South Dakota,SD,46,45,37,US President,"Hall, Gus",communist party use,FALSE,318,300678,20171015,NA,3,matched (3),.0010576098,.0031728293,0
2012,South Dakota,SD,46,45,37,US President,"Obama, Barack H.",democrat,FALSE,145039,363815,20171015,NA,3,matched (3),.3986614,1.1959842,1
2016,South Dakota,SD,46,45,37,US President,"Clinton, Hillary",democrat,FALSE,117458,370093,20171015,NA,3,matched (3),.31737429,.95212287,1
1980,South Dakota,SD,46,45,37,US President,"Clark, Edward """"Ed""""",libertarian,FALSE,3824,327703,20171015,NA,3,matched (3),.011669103,.035007309,0
2008,South Dakota,SD,46,45,37,US President,"McCain, John",republican,FALSE,203054,381975,20171015,NA,3,matched (3),.53158975,1.5947692,2
1992,South Dakota,SD,46,45,37,US President,"Bush, George H.W.",republican,FALSE,136718,336254,20171015,NA,3,matched (3),.40659145,1.2197744,1
1996,South Dakota,SD,46,45,37,US President,"Clinton, Bill",democrat,FALSE,139333,323826,20171015,NA,3,matched (3),.43027121,1.2908137,1
2012,South Dakota,SD,46,45,37,US President,"Johnson, Gary",libertarian,FALSE,5795,363815,20171015,NA,3,matched (3),.015928425,.047785275,0
1984,South Dakota,SD,46,45,37,US President,"Reagan, Ronald",republican,FALSE,200267,317867,20171015,NA,3,matched (3),.63003397,1.8901019,2
2000,South Dakota,SD,46,45,37,US President,"Browne, Harry",libertarian,FALSE,1662,316269,20171015,NA,3,matched (3),.0052550202,.01576506,0
1976,South Dakota,SD,46,45,37,US President,"Macbride, Roger",libertarian,FALSE,1619,300678,20171015,NA,3,matched (3),.0053844978,.016153494,0
2016,South Dakota,SD,46,45,37,US President,"Castle, Darrell L.",constitution party,FALSE,4064,370093,20171015,NA,3,matched (3),.010981023,.03294307,0
1984,South Dakota,SD,46,45,37,US President,"Serrette, Dennis",alliance,FALSE,1150,317867,20171015,NA,3,matched (3),.0036178653,.010853596,0
2004,South Dakota,SD,46,45,37,US President,"Nader, Ralph",independent,FALSE,4320,388215,20171015,NA,3,matched (3),.011127855,.033383563,0
2008,South Dakota,SD,46,45,37,US President,"Obama, Barack H.",democrat,FALSE,170924,381975,20171015,NA,3,matched (3),.4474743,1.342423,1
1980,South Dakota,SD,46,45,37,US President,"Reagan, Ronald",republican,FALSE,198343,327703,20171015,NA,3,matched (3),.60525233,1.815757,2
2008,South Dakota,SD,46,45,37,US President,"Baldwin, Charles """"Chuck""""",constitution party,FALSE,1895,381975,20171015,NA,3,matched (3),.0049610576,.014883173,0
1988,South Dakota,SD,46,45,37,US President,,independent,FALSE,2016,312991,20171015,NA,3,matched (3),.0064410795,.019323239,0
2004,South Dakota,SD,46,45,37,US President,"Peroutka, Michael",constitution party,FALSE,1103,388215,20171015,NA,3,matched (3),.0028412091,.0085236272,0
1992,South Dakota,SD,46,45,37,US President,"Perot, Ross",independent,FALSE,73295,336254,20171015,NA,3,matched (3),.21797509,.6539253,1
2008,South Dakota,SD,46,45,37,US President,"Nader, Ralph",independent,FALSE,4267,381975,20171015,NA,3,matched (3),.011170888,.033512667,0
2000,South Dakota,SD,46,45,37,US President,"Phillips, Howard",independent,FALSE,1781,316269,20171015,NA,3,matched (3),.0056312825,.016893847,0
1976,South Dakota,SD,46,45,37,US President,"Camejo, Peter",socialist workers,FALSE,168,300678,20171015,NA,3,matched (3),.00055873726,.0016762118,0
2000,South Dakota,SD,46,45,37,US President,"Bush, George W.",republican,FALSE,190700,316269,20171015,NA,3,matched (3),.60296774,1.8089032,2
1980,South Dakota,SD,46,45,37,US President,"Anderson, John B.",independent,FALSE,21431,327703,20171015,NA,3,matched (3),.065397635,.19619291,0
1984,South Dakota,SD,46,45,37,US President,"Mason, Melvin",socialist workers,FALSE,337,317867,20171015,NA,3,matched (3),.0010601919,.0031805756,0
1980,South Dakota,SD,46,45,37,US President,"Carter, Jimmy",democrat,FALSE,103855,327703,20171015,NA,3,matched (3),.31691808,.95075423,1
2004,South Dakota,SD,46,45,37,US President,"Bush, George W.",republican,FALSE,232584,388215,20171015,NA,3,matched (3),.59911132,1.797334,2
2012,South Dakota,SD,46,45,37,US President,"Romney, Mitt",republican,FALSE,210610,363815,20171015,NA,3,matched (3),.57889313,1.7366793,2
2008,South Dakota,SD,46,45,37,US President,"Barr, Bob",libertarian,FALSE,1835,381975,20171015,NA,3,matched (3),.0048039793,.014411937,0
1988,South Dakota,SD,46,45,37,US President,"Bush, George H.W.",republican,FALSE,165415,312991,20171015,NA,3,matched (3),.52849764,1.5854928,2
1996,South Dakota,SD,46,45,37,US President,,independent,FALSE,32478,323826,20171015,NA,3,matched (3),.1002946,.30088383,0
1980,South Dakota,SD,46,45,37,US President,"Pulley, Andrew",socialist workers,FALSE,250,327703,20171015,NA,3,matched (3),.0007628859,.0022886577,0
1976,South Dakota,SD,46,45,37,US President,"Carter, Jimmy",democrat,FALSE,147068,300678,20171015,NA,3,matched (3),.48912126,1.4673638,1
1992,South Dakota,SD,46,45,37,US President,"Clinton, Bill",democrat,FALSE,124888,336254,20171015,NA,3,matched (3),.37140971,1.1142292,1
1992,South Dakota,SD,46,45,37,US President,Other,independent,FALSE,539,336254,20171015,NA,3,matched (3),.0016029549,.0048088646,0
1988,South Dakota,SD,46,45,37,US President,"Dukakis, Michael",democrat,FALSE,145560,312991,20171015,NA,3,matched (3),.46506131,1.3951839,1
1976,South Dakota,SD,46,45,37,US President,"Ford, Gerald",republican,FALSE,151505,300678,20171015,NA,3,matched (3),.50387788,1.5116336,2
2004,Tennessee,TN,47,62,54,US President,"Bush, George W.",republican,FALSE,1384375,2437319,20171015,NA,11,matched (3),.5679909,6.2479,6
1976,Tennessee,TN,47,62,54,US President,"Macbride, Roger",independent,FALSE,1375,1476346,20171015,NA,11,matched (3),.00093135348,.010244888,0
1980,Tennessee,TN,47,62,54,US President,"Commoner, Barry",citizens,FALSE,1112,1617616,20171015,NA,11,matched (3),.00068743137,.0075617451,0
2016,Tennessee,TN,47,62,54,US President,"Clinton, Hillary",democrat,FALSE,870695,2508027,20171015,NA,11,matched (3),.34716332,3.8187966,4
2012,Tennessee,TN,47,62,54,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,6022,2458577,20171015,NA,11,matched (3),.0024493844,.026943229,0
1976,Tennessee,TN,47,62,54,US President,"Hall, Gus",independent,FALSE,547,1476346,20171015,NA,11,matched (3),.00037050934,.0040756026,0
1976,Tennessee,TN,47,62,54,US President,"Bubar, Benjamin """"Ben""""",independent,FALSE,442,1476346,20171015,NA,11,matched (3),.00029938782,.0032932661,0
1976,Tennessee,TN,47,62,54,US President,"Larouche, Lyndon, Jr.",independent,FALSE,512,1476346,20171015,NA,11,matched (3),.00034680218,.0038148239,0
1980,Tennessee,TN,47,62,54,US President,"Clark, Edward """"Ed""""",libertarian,FALSE,7116,1617616,20171015,NA,11,matched (3),.0043990663,.048389729,0
2008,Tennessee,TN,47,62,54,US President,"Obama, Barack H.",democrat,FALSE,1087437,2599749,20171015,NA,11,matched (3),.41828537,4.6011391,5
2016,Tennessee,TN,47,62,54,US President,,independent,FALSE,100618,2508027,20171015,NA,11,matched (3),.040118389,.44130227,0
1992,Tennessee,TN,47,62,54,US President,"Perot, Ross",independent,FALSE,199968,1982638,20171015,NA,11,matched (3),.10085956,1.1094551,1
1988,Tennessee,TN,47,62,54,US President,,independent,FALSE,8938,1636250,20171015,NA,11,matched (3),.0054624905,.060087394,0
1988,Tennessee,TN,47,62,54,US President,"Dukakis, Michael",democrat,FALSE,679794,1636250,20171015,NA,11,matched (3),.41545853,4.570044,5
2008,Tennessee,TN,47,62,54,US President,,independent,FALSE,33134,2599749,20171015,NA,11,matched (3),.012745077,.14019585,0
2000,Tennessee,TN,47,62,54,US President,,,TRUE,428,2076181,20171015,NA,11,matched (3),.00020614773,.002267625,0
2012,Tennessee,TN,47,62,54,US President,"Stein, Jill",green,FALSE,6515,2458577,20171015,NA,11,matched (3),.0026499068,.029148975,0
1980,Tennessee,TN,47,62,54,US President,"Hall, Gus",communist party use,FALSE,503,1617616,20171015,NA,11,matched (3),.00031095144,.0034204659,0
2016,Tennessee,TN,47,62,54,US President,"Trump, Donald J.",republican,FALSE,1522925,2508027,20171015,NA,11,matched (3),.60722035,6.6794238,7
1984,Tennessee,TN,47,62,54,US President,"Bergland, David",libertarian,FALSE,3072,1711993,20171015,NA,11,matched (3),.0017943998,.019738398,0
1980,Tennessee,TN,47,62,54,US President,"McReynolds, David",socialist,FALSE,519,1617616,20171015,NA,11,matched (3),.00032084252,.0035292676,0
1992,Tennessee,TN,47,62,54,US President,"Bush, George H.W.",republican,FALSE,841300,1982638,20171015,NA,11,matched (3),.42433363,4.6676698,5
1996,Tennessee,TN,47,62,54,US President,"Dole, Robert",republican,FALSE,863530,1894105,20171015,NA,11,matched (3),.45590398,5.0149436,5
2016,Tennessee,TN,47,62,54,US President,,,TRUE,13789,2508027,20171015,NA,11,matched (3),.0054979473,.060477421,0
2004,Tennessee,TN,47,62,54,US President,"Kerry, John",democrat,FALSE,1036477,2437319,20171015,NA,11,matched (3),.42525291,4.6777821,5
1984,Tennessee,TN,47,62,54,US President,Other,,FALSE,127,1711993,20171015,NA,11,matched (3),.00007418255,.00081600808,0
1980,Tennessee,TN,47,62,54,US President,"Carter, Jimmy",democrat,FALSE,783051,1617616,20171015,NA,11,matched (3),.48407719,5.3248491,5
1976,Tennessee,TN,47,62,54,US President,,independent,FALSE,316,1476346,20171015,NA,11,matched (3),.00021404197,.0023544617,0
1996,Tennessee,TN,47,62,54,US President,,independent,FALSE,121239,1894105,20171015,NA,11,matched (3),.064008594,.70409453,1
1976,Tennessee,TN,47,62,54,US President,"McCarthy, Eugene """"Gene""""",independent,FALSE,5004,1476346,20171015,NA,11,matched (3),.0033894493,.037283942,0
2000,Tennessee,TN,47,62,54,US President,"Bush, George W.",republican,FALSE,1061949,2076181,20171015,NA,11,matched (3),.51149154,5.6264067,6
2000,Tennessee,TN,47,62,54,US President,"Gore, Al",democrat,FALSE,981720,2076181,20171015,NA,11,matched (3),.47284895,5.2013383,5
1992,Tennessee,TN,47,62,54,US President,,,TRUE,161,1982638,20171015,NA,11,matched (3),.00008120494,.00089325436,0
1984,Tennessee,TN,47,62,54,US President,"Hall, Gus",communist party use,FALSE,1036,1711993,20171015,NA,11,matched (3),.00060514268,.0066565694,0
1984,Tennessee,TN,47,62,54,US President,"Johnson, Sonia",citizens,FALSE,978,1711993,20171015,NA,11,matched (3),.00057126401,.006283904,0
1980,Tennessee,TN,47,62,54,US President,"Anderson, John B.",independent,FALSE,35991,1617616,20171015,NA,11,matched (3),.02224941,.24474351,0
1980,Tennessee,TN,47,62,54,US President,"Reagan, Ronald",republican,FALSE,787761,1617616,20171015,NA,11,matched (3),.48698887,5.3568778,5
1984,Tennessee,TN,47,62,54,US President,"Reagan, Ronald",republican,FALSE,990212,1711993,20171015,NA,11,matched (3),.57839721,6.3623695,6
1992,Tennessee,TN,47,62,54,US President,"Clinton, Bill",democrat,FALSE,933521,1982638,20171015,NA,11,matched (3),.47084793,5.1793275,5
1984,Tennessee,TN,47,62,54,US President,"Mason, Melvin",socialist workers,FALSE,715,1711993,20171015,NA,11,matched (3),.00041764189,.0045940606,0
1980,Tennessee,TN,47,62,54,US President,"Bubar, Benjamin """"Ben""""",statesman,FALSE,521,1617616,20171015,NA,11,matched (3),.00032207891,.003542868,0
1988,Tennessee,TN,47,62,54,US President,"Bush, George H.W.",republican,FALSE,947233,1636250,20171015,NA,11,matched (3),.57890481,6.3679528,6
2008,Tennessee,TN,47,62,54,US President,"McCain, John",republican,FALSE,1479178,2599749,20171015,NA,11,matched (3),.56896955,6.2586651,6
1984,Tennessee,TN,47,62,54,US President,"Serrette, Dennis",alliance,FALSE,524,1711993,20171015,NA,11,matched (3),.00030607602,.0033668363,0
2004,Tennessee,TN,47,62,54,US President,Other,,TRUE,39,2437319,20171015,NA,11,matched (3),.000016001188,.00017601307,0
1976,Tennessee,TN,47,62,54,US President,"Carter, Jimmy",democrat,FALSE,825879,1476346,20171015,NA,11,matched (3),.55940747,6.1534824,6
1992,Tennessee,TN,47,62,54,US President,Other,independent,FALSE,7688,1982638,20171015,NA,11,matched (3),.0038776619,.04265428,0
1984,Tennessee,TN,47,62,54,US President,"Larouche, Lyndon, Jr.",independent,FALSE,1852,1711993,20171015,NA,11,matched (3),.0010817802,.011899582,0
1976,Tennessee,TN,47,62,54,US President,,,TRUE,230,1476346,20171015,NA,11,matched (3),.00015579004,.0017136905,0
2012,Tennessee,TN,47,62,54,US President,,independent,FALSE,23001,2458577,20171015,NA,11,matched (3),.0093554119,.10290953,0
1980,Tennessee,TN,47,62,54,US President,"Deberry, Clifton",socialist workers,FALSE,490,1617616,20171015,NA,11,matched (3),.00030291491,.003332064,0
1980,Tennessee,TN,47,62,54,US President,"Griswold, Deirdre",workers world,FALSE,400,1617616,20171015,NA,11,matched (3),.00024727746,.0027200521,0
1996,Tennessee,TN,47,62,54,US President,"Clinton, Bill",democrat,FALSE,909146,1894105,20171015,NA,11,matched (3),.47998711,5.2798581,5
2012,Tennessee,TN,47,62,54,US President,"Obama, Barack H.",democrat,FALSE,960709,2458577,20171015,NA,11,matched (3),.39075816,4.2983398,4
1980,Tennessee,TN,47,62,54,US President,,,TRUE,152,1617616,20171015,NA,11,matched (3),.000093965442,.0010336199,0
1984,Tennessee,TN,47,62,54,US President,"Richards, Bob",populist,FALSE,1763,1711993,20171015,NA,11,matched (3),.001029794,.011327734,0
1988,Tennessee,TN,47,62,54,US President,,,TRUE,285,1636250,20171015,NA,11,matched (3),.00017417876,.0019159663,0
2000,Tennessee,TN,47,62,54,US President,,independent,FALSE,32084,2076181,20171015,NA,11,matched (3),.015453373,.1699871,0
1984,Tennessee,TN,47,62,54,US President,"Mondale, Walter",democrat,FALSE,711714,1711993,20171015,NA,11,matched (3),.41572249,4.5729475,5
1976,Tennessee,TN,47,62,54,US President,"Maddox, Lester",independent,FALSE,2303,1476346,20171015,NA,11,matched (3),.0015599325,.017159257,0
1976,Tennessee,TN,47,62,54,US President,"Ford, Gerald",republican,FALSE,633969,1476346,20171015,NA,11,matched (3),.42941764,4.7235942,5
2012,Tennessee,TN,47,62,54,US President,"Romney, Mitt",republican,FALSE,1462330,2458577,20171015,NA,11,matched (3),.59478712,6.5426583,7
2004,Tennessee,TN,47,62,54,US President,Other,independent,FALSE,16428,2437319,20171015,NA,11,matched (3),.0067401929,.074142121,0
1996,Tennessee,TN,47,62,54,US President,,,TRUE,190,1894105,20171015,NA,11,matched (3),.00010031123,.0011034235,0
1976,Tennessee,TN,47,62,54,US President,"Anderson, Thomas J.",independent,FALSE,5769,1476346,20171015,NA,11,matched (3),.0039076204,.042983826,0
1992,Texas,TX,48,74,49,US President,,,TRUE,1652,6154018,20171015,NA,38,matched (3),.0002684425,.010200815,0
2004,Texas,TX,48,74,49,US President,"Bush, George W.",republican,FALSE,4526917,7410749,20171015,NA,38,matched (3),.6108582,23.212612,23
1980,Texas,TX,48,74,49,US President,"Anderson, John B.",independent,FALSE,111613,4541636,20171015,NA,38,matched (3),.024575505,.93386918,1
2016,Texas,TX,48,74,49,US President,,,TRUE,51261,8969226,20171015,NA,38,matched (3),.0057152091,.21717794,0
2000,Texas,TX,48,74,49,US President,"Nader, Ralph",green,FALSE,137994,6407637,20171015,NA,38,matched (3),.021535864,.81836283,1
2012,Texas,TX,48,74,49,US President,"Johnson, Gary",libertarian,FALSE,88580,7993851,20171015,NA,38,matched (3),.011081018,.42107868,0
2012,Texas,TX,48,74,49,US President,,,TRUE,2647,7993851,20171015,NA,38,matched (3),.0003311295,.012582921,0
2012,Texas,TX,48,74,49,US President,"Obama, Barack H.",democrat,FALSE,3308124,7993851,20171015,NA,38,matched (3),.41383359,15.725677,16
1988,Texas,TX,48,74,49,US President,"Paul, Ronald """"Ron""""",libertarian,FALSE,30355,5427410,20171015,NA,38,matched (3),.0055929073,.21253048,0
2016,Texas,TX,48,74,49,US President,"Clinton, Hillary",democrat,FALSE,3877868,8969226,20171015,NA,38,matched (3),.43235257,16.429398,16
2016,Texas,TX,48,74,49,US President,"Trump, Donald J.",republican,FALSE,4685047,8969226,20171015,NA,38,matched (3),.52234685,19.84918,20
1976,Texas,TX,48,74,49,US President,"Camejo, Peter",socialist workers,FALSE,1723,4071884,20171015,NA,38,matched (3),.00042314566,.016079536,0
1976,Texas,TX,48,74,49,US President,,,TRUE,2982,4071884,20171015,NA,38,matched (3),.00073233916,.027828889,0
1980,Texas,TX,48,74,49,US President,"Clark, Edward """"Ed""""",libertarian,FALSE,37643,4541636,20171015,NA,38,matched (3),.0082884226,.31496006,0
1980,Texas,TX,48,74,49,US President,,,TRUE,528,4541636,20171015,NA,38,matched (3),.00011625767,.0044177915,0
1980,Texas,TX,48,74,49,US President,"Carter, Jimmy",democrat,FALSE,1881147,4541636,20171015,NA,38,matched (3),.41420031,15.739612,16
2000,Texas,TX,48,74,49,US President,"Bush, George W.",republican,FALSE,3799639,6407637,20171015,NA,38,matched (3),.59298599,22.533468,23
1988,Texas,TX,48,74,49,US President,"Fulani, Lenora",new alliance,FALSE,7208,5427410,20171015,NA,38,matched (3),.0013280736,.050466795,0
